cache_key,sample_id,tag,nchordwise,spanwise,cspace,alpha_deg,control_input_deg,diff_input_deg,status,ok,CLa,Clp,Cma,Cmq,Cnb,altitude_m,avl_version,b_ref,beta_deg,c_ref,cache_hit,cd_ind,cd_total,cl,cm,elevon_diff.CY,elevon_diff.Cl,elevon_diff.Cn,elevon_sym.CL,elevon_sym.Cm,geom_config_sha256,hinge_moments.elevon_diff,hinge_moments.elevon_sym,l_over_d,n_sections,n_strips,n_vortices,s_ref,seconds_avl,seconds_total,span_efficiency,src_git_sha,strips_expected,velocity_mps,viscous,vortices_expected,x_np
98d188606fb37caea4aa1fc2,lhs30s2000:01,stage6b,48,2,1.0,4.0,0.0,0.0,SUCCESS,True,3.389933,-0.257686,-1.541614,-3.567434,0.004476,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5594,0.0,0.62927,False,0.0016697,0.007968181813270366,0.12879,-0.04098,-0.000531,-0.003167,1.5e-05,0.014268,-0.008886,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-1.453e-18,-6.816e-05,16.163034807452636,29,112,5376,0.74569,87.51124176599842,87.51124429400079,0.9627,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.286168
ba8e9c876737ef9a53939ad6,lhs30s2000:02,stage6b,8,2,0.0,-2.0,0.0,0.0,SUCCESS,True,3.931511,-0.318137,-1.861279,-4.561594,0.002253,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0032792,0.010953328751828511,-0.20401,0.1167,-0.000464,-0.003464,-4.7e-05,0.013756,-0.009121,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,8.303e-19,0.0002131,-18.625388192237292,29,112,896,1.2584,3.0731802570080617,3.073184756998671,0.981,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.309824
9b9bcab152075f87980550df,lhs30s2000:02,stage6b,8,2,0.0,0.0,0.0,0.0,SUCCESS,True,3.948818,-0.318975,-1.872844,-4.569034,0.00153,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.000423,0.006890106447917775,-0.06643,0.0515,-0.000589,-0.003475,-1.6e-05,0.013817,-0.009151,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,8e-19,6.153e-05,-9.641360478556248,29,112,896,1.2584,2.8963859119976405,2.8963891050079837,0.8246,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.310383
155e79f50b647e52607d184f,lhs30s2000:02,stage6b,8,2,0.0,4.0,0.0,0.0,SUCCESS,True,3.943024,-0.317245,-1.870975,-4.571095,0.003555,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0033965,0.009584410924243593,0.20936,-0.07938,-0.000837,-0.003477,3.6e-05,0.013821,-0.009152,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,7.702e-19,-0.0002427,21.843804658920423,29,112,896,1.2584,2.7349164399929577,2.734919539987459,0.9755,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.310528
c608338c0369a6a31bf144ce,lhs30s2000:02,stage6b,12,2,0.0,-2.0,0.0,0.0,SUCCESS,True,3.931602,-0.318208,-1.857321,-4.556207,0.002272,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0034245,0.01113477651659351,-0.20873,0.11911,-0.000465,-0.003532,-6e-05,0.014026,-0.009273,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-1.907e-18,0.0002432,-18.745773629936966,29,112,1344,1.2584,6.353526847000467,6.353529849002371,0.9786,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.309158
769017bdc7613d928a246732,lhs30s2000:02,stage6b,12,2,0.0,0.0,0.0,0.0,SUCCESS,True,3.949101,-0.319018,-1.86893,-4.563431,0.001535,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0004681,0.0069639614056225384,-0.07115,0.05404,-0.000593,-0.003543,-2.5e-05,0.01409,-0.009303,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-1.092e-18,7.777e-05,-10.216886030206194,29,112,1344,1.2584,6.0398540619935375,6.039857096999185,0.8308,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.309712
292d0eb4cf9742da63ae3ba3,lhs30s2000:02,stage6b,12,2,0.0,4.0,0.0,0.0,SUCCESS,True,3.943616,-0.317233,-1.867232,-4.565121,0.003535,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0032662,0.009444320874223108,0.20467,-0.07657,-0.000846,-0.003545,3.4e-05,0.014096,-0.009303,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,2.867e-19,-0.0002544,21.671224720733157,29,112,1344,1.2584,5.895422967005288,5.895425445007277,0.975,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.309861
48db6d06b2cb455d10846d3b,lhs30s2000:02,stage6b,16,2,0.0,-2.0,0.0,0.0,SUCCESS,True,3.931638,-0.318236,-1.855376,-4.552636,0.002281,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.003496,0.011222845893467545,-0.21086,0.12037,-0.000463,-0.003553,-6.8e-05,0.014111,-0.009308,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-6.515e-18,0.0002535,-18.788460788072904,29,112,1792,1.2584,10.282571051997365,10.282574286000454,0.9774,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.308831
1ef00549f68f468976ce0511,lhs30s2000:02,stage6b,16,2,0.0,0.0,0.0,0.0,SUCCESS,True,3.949243,-0.319035,-1.867022,-4.559772,0.001539,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0004914,0.0070002243558730205,-0.07328,0.05537,-0.000593,-0.003564,-3.1e-05,0.014176,-0.009338,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-2.838e-18,9.029e-05,-10.468235912827542,29,112,1792,1.2584,10.992399273003684,10.992403537005885,0.8326,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.309384
2ab72799192b4a0a1307d826,lhs30s2000:02,stage6b,16,2,0.0,4.0,0.0,0.0,SUCCESS,True,3.943921,-0.317231,-1.865441,-4.561321,0.003531,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0032089,0.009382809967947402,0.20256,-0.07511,-0.000848,-0.003566,3.1e-05,0.014183,-0.009338,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,4.307e-18,-0.0002376,21.588415484483306,29,112,1792,1.2584,10.334119554012432,10.334121656997013,0.9745,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.30954
a090aabf4b283483139a85e0,lhs30s2000:02,stage6b,24,4,1.0,-2.0,0.0,0.0,SUCCESS,True,3.922537,-0.316111,-1.84465,-4.529497,0.002252,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0035812,0.011301949937541501,-0.2118,0.12061,-0.000445,-0.003539,-9.2e-05,0.014078,-0.009284,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-8.147e-19,0.0002611,-18.74012901937102,29,224,5376,1.2584,88.11525127598725,88.11565068000345,0.9713,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.307758
e0aa7efb4613c382aafc753f,lhs30s2000:02,stage6b,24,4,1.0,0.0,0.0,0.0,SUCCESS,True,3.940303,-0.316921,-1.856238,-4.536506,0.001542,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0005218,0.007038477859903586,-0.07453,0.05599,-0.000575,-0.003551,-5e-05,0.014147,-0.009314,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,1.959e-19,9.913e-05,-10.588937194017246,29,224,5376,1.2584,87.26395231900096,87.26395539598889,0.8282,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.308295
63dfeab7898f873a98d77ee5,lhs30s2000:02,stage6b,24,4,1.0,4.0,0.0,0.0,SUCCESS,True,3.935173,-0.315151,-1.854797,-4.538052,0.003535,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0031831,0.009356259800177463,0.20069,-0.07374,-0.000831,-0.003552,1.8e-05,0.014159,-0.009314,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,1.825e-18,-0.0002263,21.449810531788938,29,224,5376,1.2584,87.11116636700172,87.11116917899926,0.9712,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.308458
6b35c43a457d6679e80274f7,lhs30s2000:02,stage6b,48,2,1.0,-2.0,0.0,0.0,SUCCESS,True,3.931483,-0.318232,-1.849455,-4.537559,0.002295,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.003603,0.011345448129944636,-0.21232,0.12089,-0.00045,-0.003589,-9.9e-05,0.014254,-0.009369,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-4.099e-20,0.000262,-18.71411314636508,29,112,5376,1.2584,87.29852257498715,87.29852684600337,0.9773,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.307858
410ce91808d84b2ea4c68fa8,lhs30s2000:02,stage6b,48,2,1.0,0.0,0.0,0.0,SUCCESS,True,3.949267,-0.319032,-1.861093,-4.544607,0.001549,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0005277,0.00704711336167173,-0.07474,0.0561,-0.000582,-0.003601,-5.7e-05,0.014324,-0.009399,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,5.899e-19,9.74e-05,-10.605760992366104,29,112,5376,1.2584,85.94788072200026,85.947884720008,0.8353,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.3084
63cdbb13dfded847f0d64963,lhs30s2000:02,stage6b,48,2,1.0,4.0,0.0,0.0,SUCCESS,True,3.944042,-0.317225,-1.859601,-4.546059,0.003542,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2771,0.0,0.65443,False,0.0031914,0.009362522436097392,0.20111,-0.07397,-0.000842,-0.003602,1.5e-05,0.014337,-0.009399,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,1.609e-18,-0.0002333,21.480322356784576,29,112,5376,1.2584,86.80848257499747,86.80848692299332,0.9737,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,5376,0.308561
e90d0e6beb3d3a66b57b8d85,lhs30s2000:03,stage6b,8,2,0.0,-2.0,0.0,0.0,SUCCESS,True,3.397823,-0.264797,-1.416973,-3.488839,0.001882,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0030581,0.01018333229236331,-0.16827,0.0874,-0.000208,-0.002216,-1.3e-05,0.009663,-0.005933,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,3.705e-18,0.00015,-16.52406060894125,28,108,864,1.069,2.705219722003676,2.7052229230030207,0.9231,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,864,0.285813
4bb53153b4b7acd7b42543f9,lhs30s2000:03,stage6b,8,2,0.0,0.0,0.0,0.0,SUCCESS,True,3.412225,-0.265079,-1.425772,-3.493899,0.001309,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0004491,0.006633250981956494,-0.04937,0.03776,-0.000309,-0.002222,2.7e-05,0.009697,-0.005949,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,1.833e-18,6.826e-05,-7.442805968641065,28,108,864,1.069,2.569665489005274,2.5696679839893477,0.5593,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,864,0.286374
7f71824625bd3118737794f4,lhs30s2000:03,stage6b,8,2,0.0,4.0,0.0,0.0,SUCCESS,True,3.403824,-0.261871,-1.424144,-3.493704,0.003733,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0035024,0.009540543089228335,0.18884,-0.06187,-0.000508,-0.002218,0.0001,0.00968,-0.005942,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-2.113e-18,-9.588e-05,19.793422474367116,28,108,864,1.069,2.6260523420060053,2.6260555409971857,0.9911,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,864,0.286753
dd37138d2d3cb81223416947,lhs30s2000:03,stage6b,12,2,0.0,-2.0,0.0,0.0,SUCCESS,True,3.398007,-0.26486,-1.413408,-3.484617,0.001908,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0031835,0.01033365589395199,-0.17212,0.08916,-0.000206,-0.002259,-1.9e-05,0.009852,-0.006021,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-1.648e-18,0.0001672,-16.656254259514988,28,108,1296,1.069,5.524284076003823,5.5242865740001434,0.9201,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,1296,0.285079
5675f104620d4503a1d0bd8f,lhs30s2000:03,stage6b,12,2,0.0,0.0,0.0,0.0,SUCCESS,True,3.412553,-0.265122,-1.422225,-3.489504,0.001322,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0004776,0.006684691887945621,-0.05322,0.03965,-0.000309,-0.002264,2.4e-05,0.009888,-0.006037,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-1.128e-18,7.811e-05,-7.96147390068503,28,108,1296,1.069,5.481912431001547,5.481915771000786,0.5736,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,1296,0.285634
f82cd3ff05eaf4da71b26f3c,lhs30s2000:03,stage6b,12,2,0.0,4.0,0.0,0.0,SUCCESS,True,3.404114,-0.261863,-1.420692,-3.488988,0.003731,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0034461,0.009476937700707247,0.18502,-0.05974,-0.000513,-0.00226,0.000102,0.009871,-0.00603,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-1.395e-19,-0.0001008,19.523184159603822,28,108,1296,1.069,5.071326418998069,5.071329380996758,0.9871,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,1296,0.286034
d419dcfcc587351eaf4c8247,lhs30s2000:03,stage6b,16,2,0.0,-2.0,0.0,0.0,SUCCESS,True,3.398169,-0.264889,-1.411694,-3.481866,0.001921,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0032547,0.010416444318239947,-0.17389,0.09014,-0.000204,-0.00228,-2.2e-05,0.009949,-0.006066,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,1.045e-18,0.0001772,-16.693796336577734,28,108,1728,1.069,9.531030974001624,9.531034165993333,0.9189,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,1728,0.28472
552042fd682c90023944b05b,lhs30s2000:03,stage6b,16,2,0.0,0.0,0.0,0.0,SUCCESS,True,3.412802,-0.265143,-1.420531,-3.486676,0.001332,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0004963,0.006713822471241118,-0.05498,0.04069,-0.000309,-0.002286,2.2e-05,0.009986,-0.006082,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,1.16e-18,8.525e-05,-8.189075632474445,28,108,1728,1.069,9.246813359990483,9.246816893006326,0.5798,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,1728,0.285273
d0cfa5f25c01b9ea8ee73bce,lhs30s2000:03,stage6b,16,2,0.0,4.0,0.0,0.0,SUCCESS,True,3.404346,-0.261861,-1.419067,-3.486018,0.003737,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0034223,0.009449887808796912,0.18328,-0.05858,-0.000515,-0.002282,0.000102,0.009969,-0.006075,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,1.278e-18,-9.956e-05,19.394939253076046,28,108,1728,1.069,9.593534284998896,9.593536771004437,0.9851,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,1728,0.285687
8038aff0014b5e7bf21acb31,lhs30s2000:03,stage6b,24,4,1.0,-2.0,0.0,0.0,SUCCESS,True,3.38334,-0.263009,-1.399709,-3.457485,0.001942,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0033989,0.010567617229691014,-0.17481,0.09036,-0.000196,-0.002267,-3.4e-05,0.009917,-0.006047,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,4.812e-18,0.0001854,-16.542045023058737,28,216,5184,1.069,80.9478004870034,80.94842761599284,0.9165,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,216,28.0,True,5184,0.28354
210b8aeed94f80977e4ee31c,lhs30s2000:03,stage6b,24,4,1.0,0.0,0.0,0.0,SUCCESS,True,3.398172,-0.263263,-1.408501,-3.462211,0.001351,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0005384,0.006768738146496777,-0.05642,0.04133,-0.0003,-0.002273,1.2e-05,0.009957,-0.006063,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,3.653e-18,9.437e-05,-8.33537932460878,28,216,5184,1.069,82.7472175659932,82.74722209799802,0.5949,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,216,28.0,True,5184,0.284075
be2252d2c55805039949d32e,lhs30s2000:03,stage6b,24,4,1.0,4.0,0.0,0.0,SUCCESS,True,3.389746,-0.259993,-1.407107,-3.461447,0.003775,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0034009,0.009428693035430202,0.18082,-0.0571,-0.000507,-0.002269,9.5e-05,0.009943,-0.006055,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,1.444e-18,-8.858e-05,19.177631440596553,28,216,5184,1.069,82.06090534599207,82.0609079660062,0.9755,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,216,28.0,True,5184,0.284499
cb840380e6b42ff6e948647f,lhs30s2000:03,stage6b,48,2,1.0,-2.0,0.0,0.0,SUCCESS,True,3.398478,-0.264935,-1.406584,-3.469939,0.001947,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0034072,0.010578915796771886,-0.17511,0.09048,-0.000195,-0.002307,-3.9e-05,0.010065,-0.006107,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-1.898e-18,0.0001834,-16.552735966896922,28,108,5184,1.069,81.18245395699341,81.18245835599373,0.9194,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,5184,0.283663
2c5ad699580c7d611d80aca0,lhs30s2000:03,stage6b,48,2,1.0,0.0,0.0,0.0,SUCCESS,True,3.413289,-0.265181,-1.415367,-3.474624,0.001353,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0005414,0.0067672734523278755,-0.05619,0.04121,-0.000302,-0.002312,9e-06,0.010106,-0.006123,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-8.225e-19,9.115e-05,-8.303196316187162,28,108,5184,1.069,80.59930398900178,80.59930680699472,0.5876,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,5184,0.284196
d39706039afd91f53414c115,lhs30s2000:03,stage6b,48,2,1.0,4.0,0.0,0.0,SUCCESS,True,3.404575,-0.261866,-1.413874,-3.473763,0.003763,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0034566,0.00948208284300289,0.18209,-0.0577,-0.000513,-0.002309,9.5e-05,0.010092,-0.006115,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,1.54e-18,-9.421e-05,19.20358670293306,28,108,5184,1.069,81.20254976399883,81.2025522699987,0.9839,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,5184,0.284623
2e40e199cc49a8b05757fbe6,lhs30s2000:04,stage6b,8,2,0.0,-2.0,0.0,0.0,SUCCESS,True,3.386041,-0.2676,-1.374641,-3.261672,0.002412,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.005594,0.013719058762921725,-0.23017,0.10843,-0.000336,-0.002539,-5e-05,0.011598,-0.006747,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-5.007e-18,0.0003024,-16.777390051136504,29,112,896,0.73046,2.8448691180092283,2.8448719500011066,0.9406,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.235877
df35dbb7a171de093724e0d9,lhs30s2000:04,stage6b,8,2,0.0,0.0,0.0,0.0,SUCCESS,True,3.405767,-0.267671,-1.38501,-3.266214,0.001982,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0015366,0.008438718247686085,-0.11159,0.06025,-0.000455,-0.002545,3e-06,0.011654,-0.006769,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-2.28e-18,0.0001877,-13.223572197187437,29,112,896,0.73046,2.812223207001807,2.8122252309985925,0.8185,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.236279
3aad730d0dbd9f19f1dcb124,lhs30s2000:04,stage6b,8,2,0.0,4.0,0.0,0.0,SUCCESS,True,3.407978,-0.264084,-1.387717,-3.266603,0.004412,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0017105,0.007969872906247885,0.12654,-0.03668,-0.00069,-0.002543,9.4e-05,0.011664,-0.006771,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,3.253e-18,-4.338e-05,15.877292083390754,29,112,896,0.73046,3.146313420991646,3.1463154450029833,0.9175,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.236588
fe9ded34d7cf011d93c7bcb1,lhs30s2000:04,stage6b,12,2,0.0,-2.0,0.0,0.0,SUCCESS,True,3.386873,-0.267645,-1.371686,-3.258656,0.002488,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0057568,0.013923448293921045,-0.23375,0.10984,-0.000334,-0.002587,-5.9e-05,0.011826,-0.006849,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-3.437e-18,0.0003381,-16.7882262400511,29,112,1344,0.73046,6.469205051995232,6.469207128000562,0.9383,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.235312
6284db3eab73b37c56dab354,lhs30s2000:04,stage6b,12,2,0.0,0.0,0.0,0.0,SUCCESS,True,3.406695,-0.267703,-1.38205,-3.263031,0.002057,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.001606,0.008530918878668954,-0.11514,0.06176,-0.000456,-0.002593,-3e-06,0.011885,-0.006872,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-2.841e-18,0.0002125,-13.49678758379717,29,112,1344,0.73046,6.59981223999057,6.599814928005799,0.8174,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.23571
16fcdfde60e3596fa81a4ef9,lhs30s2000:04,stage6b,12,2,0.0,4.0,0.0,0.0,SUCCESS,True,3.408929,-0.264089,-1.384794,-3.2631,0.004495,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0016485,0.007901972053580083,0.12306,-0.03497,-0.000697,-0.002591,9.4e-05,0.011896,-0.006874,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-1.415e-18,-4.029e-05,15.573327666255944,29,112,1344,0.73046,6.058560278004734,6.05856289199437,0.9071,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.236024
0ae2897da609c780cb073b9a,lhs30s2000:04,stage6b,16,2,0.0,-2.0,0.0,0.0,SUCCESS,True,3.387455,-0.267671,-1.370346,-3.25684,0.002528,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0058437,0.014029839263586828,-0.2354,0.11066,-0.000332,-0.002608,-6.5e-05,0.011929,-0.006891,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,3.487e-18,0.0003542,-16.778524370621927,29,112,1792,0.73046,10.845317083003465,10.8453192050074,0.9374,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.235042
212255c41c62bb34531d5232,lhs30s2000:04,stage6b,16,2,0.0,0.0,0.0,0.0,SUCCESS,True,3.407333,-0.267721,-1.380719,-3.261139,0.002099,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0016431,0.008578729568123911,-0.11677,0.06263,-0.000455,-0.002615,-7e-06,0.01199,-0.006914,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,2.184e-18,0.0002264,-13.611572561266378,29,112,1792,0.73046,10.464046465989668,10.464049043992418,0.8173,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.235439
76cf561ecb9f2c6285a17c40,lhs30s2000:04,stage6b,16,2,0.0,4.0,0.0,0.0,SUCCESS,True,3.409576,-0.264095,-1.383503,-3.261065,0.004546,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0016193,0.007870207302562262,0.12147,-0.03401,-0.000699,-0.002613,9.3e-05,0.012002,-0.006916,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-3.97e-19,-3.089e-05,15.434155077523007,29,112,1792,0.73046,10.499020824994659,10.499023528987891,0.9022,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.235759
