# x/c  z/c_upper  z/c_lower   median camber and thickness of 17 scanned sections, Savitzky-Golay window 41
0.0353794 0.0408304 -0.0309356
0.0355678 0.0409229 -0.0309530
0.0357567 0.0410152 -0.0309706
0.0359462 0.0411074 -0.0309885
0.0361361 0.0411998 -0.0310065
0.0363266 0.0412922 -0.0310247
0.0365175 0.0413847 -0.0310432
0.0367089 0.0414772 -0.0310618
0.0369009 0.0415696 -0.0310805
0.0370933 0.0416621 -0.0310992
0.0372863 0.0417546 -0.0311180
0.0374797 0.0418473 -0.0311368
0.0376737 0.0419400 -0.0311556
0.0378681 0.0420329 -0.0311744
0.0380631 0.0421259 -0.0311934
0.0382585 0.0422190 -0.0312127
