"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "rms[LM_1]"   ,    "rms[LM_2]"   ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         963,      -11.26017836,      -9.670238074,      -10.22817435,      -10.91741487,      -12.43910444,      -5.475776048,      -3.378992912,   9.949933298e-05,       6.460276237,                40,                40,                40,    0.001789260784,     0.01050497457,      0.5991891009,                 0,                 0,                 0,     0.07740431043,    -0.01041282283,      0.5991907094,                 0,       57.03860557,     0.02606493762
          0,           0,         964,      -11.26012182,      -9.670213094,      -10.22811648,      -10.91735965,      -12.43906317,      -5.475781653,      -3.378947174,   9.949933341e-05,       6.460276238,                40,                40,                40,    0.001789260784,     0.01050484221,      0.5991822775,                 0,                 0,                 0,     0.07740355278,    -0.01041271697,      0.5991838856,                 0,       57.03867468,     0.02606493762
          0,           0,         965,      -11.26006527,       -9.67018808,      -10.22805864,      -10.91730436,      -12.43902209,      -5.475787274,        -3.3789013,   9.949933385e-05,        6.46027624,                40,                40,                40,    0.001789260784,     0.01050471013,      0.5991754531,                 0,                 0,                 0,     0.07740279522,     -0.0104126108,      0.5991770607,                 0,       57.03874219,     0.02823020763
          0,           0,         966,      -11.26000872,      -9.670163031,      -10.22800083,      -10.91724901,      -12.43898121,      -5.475792886,      -3.378855293,   9.949933428e-05,       6.460276241,                40,                40,                40,    0.001789260784,     0.01050457833,      0.5991686277,                 0,                 0,                 0,     0.07740203774,    -0.01041250432,      0.5991702349,                 0,       57.03880809,     0.02823020763
          0,           0,         967,      -11.25995242,      -9.670137948,      -10.22794305,      -10.91719381,      -12.43894054,      -5.475798491,       -3.37880917,   9.949933471e-05,       6.460276243,                40,                40,                40,    0.001789260784,     0.01050444681,      0.5991618013,                 0,                 0,                 0,     0.07740128034,    -0.01041239752,       0.599163408,                 0,       57.03887239,     0.02823020763
          0,           0,         968,      -11.25988657,      -9.670112894,      -10.22788553,      -10.91711591,      -12.43890006,      -5.475804087,      -3.378762931,   9.949933515e-05,       6.460276244,                40,                40,                40,    0.001789260784,     0.01050431557,      0.5991549739,                 0,                 0,                 0,     0.07740052303,    -0.01041229041,      0.5991565802,                 0,       57.03893508,     0.02823020763
          0,           0,         969,      -11.25982758,      -9.670087801,      -10.22782784,      -10.91704933,      -12.43885978,      -5.475809678,      -3.378716578,   9.949933558e-05,       6.460276246,                40,                40,                40,    0.001789260784,     0.01050418461,      0.5991481455,                 0,                 0,                 0,      0.0773997658,    -0.01041218299,      0.5991497514,                 0,       57.03899617,     0.02823020763
          0,           0,         970,      -11.25976761,      -9.670062652,      -10.22777023,      -10.91699153,      -12.43881972,      -5.475815265,      -3.378670122,   9.949933601e-05,       6.460276247,                40,                40,                40,    0.001789260784,     0.01050405392,      0.5991413161,                 0,                 0,                 0,     0.07739900865,    -0.01041207525,      0.5991429216,                 0,       57.03905564,     0.02823020763
          0,           0,         971,      -11.25970884,      -9.670037459,      -10.22771264,      -10.91693529,      -12.43877986,      -5.475820846,      -3.378623565,   9.949933645e-05,       6.460276249,                40,                40,                40,    0.001789260784,     0.01050392352,      0.5991344857,                 0,                 0,                 0,     0.07739825159,     -0.0104119672,      0.5991360908,                 0,       57.03911349,     0.02823020763
          0,           0,         972,      -11.25965205,      -9.670012232,      -10.22765503,      -10.91687899,      -12.43874021,      -5.475826421,      -3.378576921,   9.949933688e-05,        6.46027625,                40,                40,                40,    0.001789260784,      0.0105037934,      0.5991276544,                 0,                 0,                 0,     0.07739749462,    -0.01041185883,      0.5991292591,                 0,       57.03916972,     0.02823020763
          0,           0,         973,      -11.25959485,       -9.66998697,      -10.22759739,      -10.91682184,      -12.43870077,      -5.475831991,      -3.378530177,   9.949933731e-05,       6.460276252,                40,                40,                40,    0.001789260784,     0.01050366356,       0.599120822,                 0,                 0,                 0,     0.07739673773,    -0.01041175014,      0.5991224264,                 0,       57.03922432,     0.02823020763
          0,           0,         974,      -11.25953687,      -9.669961672,      -10.22753978,      -10.91676436,      -12.43865611,      -5.475837557,      -3.378483333,   9.949933775e-05,       6.460276253,                40,                40,                40,    0.001789260784,     0.01050353401,      0.5991139886,                 0,                 0,                 0,     0.07739598092,    -0.01041164113,      0.5991155926,                 0,       57.03927729,     0.02823020763
          0,           0,         975,      -11.25947883,      -9.669936339,      -10.22748219,      -10.91670699,      -12.43859953,      -5.475843113,      -3.378436389,   9.949933818e-05,       6.460276255,                40,                40,                40,    0.001789260784,     0.01050340473,      0.5991071543,                 0,                 0,                 0,     0.07739522421,    -0.01041153181,       0.599108758,                 0,       57.03932863,     0.02823020763
          0,           0,         976,      -11.25942106,      -9.669910972,      -10.22742462,      -10.91664989,      -12.43854307,      -5.475848649,      -3.378389352,   9.949933861e-05,       6.460276256,                40,                40,                40,    0.001789260784,     0.01050327574,       0.599100319,                 0,                 0,                 0,     0.07739446759,    -0.01041142218,      0.5991019223,                 0,       57.03937834,     0.02823020763
          0,           0,         977,       -11.2593633,      -9.669885571,      -10.22736706,      -10.91659276,      -12.43848676,      -5.475854166,      -3.378342221,   9.949933904e-05,       6.460276258,                40,                40,                40,    0.001789260784,     0.01050314704,      0.5990934827,                 0,                 0,                 0,     0.07739371105,    -0.01041131222,      0.5990950857,                 0,       57.03942643,     0.02823020763
          0,           0,         978,      -11.25930536,      -9.669860138,      -10.22730952,       -10.9165355,       -12.4384306,      -5.475859663,         -3.378295,   9.949933948e-05,       6.460276259,                40,                40,                40,    0.001789260784,     0.01050301861,      0.5990866454,                 0,                 0,                 0,      0.0773929546,    -0.01041120195,       0.599088248,                 0,        57.0394729,     0.02823020763
          0,           0,         979,      -11.25924748,      -9.669834671,      -10.22725201,      -10.91647839,      -12.43837462,       -5.47586514,      -3.378247688,   9.949933991e-05,       6.460276261,                40,                40,                40,    0.001789260784,     0.01050289047,      0.5990798071,                 0,                 0,                 0,     0.07739219823,    -0.01041109136,      0.5990814095,                 0,       57.03951774,     0.02823020763
          0,           0,         980,      -11.25918963,      -9.669809172,      -10.22719452,      -10.91642134,      -12.43831882,      -5.475870597,      -3.378200288,   9.949934034e-05,       6.460276262,                40,                40,                40,    0.001789260784,      0.0105027626,      0.5990729678,                 0,                 0,                 0,     0.07739144195,    -0.01041098046,      0.5990745699,                 0,       57.03956097,     0.02823020763
          0,           0,         981,      -11.25919858,      -9.669783657,      -10.22713707,      -10.91645112,      -12.43826321,      -5.475876035,      -3.378152802,   9.949934078e-05,       6.460276264,                40,                40,                40,    0.001789260784,     0.01050263502,      0.5990661276,                 0,                 0,                 0,     0.07739068575,    -0.01041086924,      0.5990677293,                 0,       57.03960258,     0.02823020763
          0,           0,         982,      -11.25905858,      -9.669758106,      -10.22707964,      -10.91628932,      -12.43820779,      -5.475881457,      -3.378105231,   9.949934121e-05,       6.460276265,                40,                40,                40,    0.001789260784,     0.01050250772,      0.5990592863,                 0,                 0,                 0,     0.07738992963,    -0.01041075771,      0.5990608878,                 0,       57.03964258,     0.02823020763
          0,           0,         983,      -11.25898475,      -9.669732559,      -10.22702205,      -10.91621268,      -12.43815257,       -5.47588686,      -3.378057576,   9.949934164e-05,       6.460276267,                40,                40,                40,    0.001789260784,     0.01050238069,       0.599052444,                 0,                 0,                 0,     0.07738917359,    -0.01041064587,      0.5990540453,                 0,       57.03968098,     0.02823020763
          0,           0,         984,      -11.25894799,      -9.669706983,       -10.2269645,      -10.91618254,      -12.43809755,        -5.4758941,      -3.378009841,   9.949934207e-05,       6.460276268,                40,                40,                40,    0.001789260784,     0.01050225394,      0.5990456008,                 0,                 0,                 0,     0.07738841762,    -0.01041053372,      0.5990472017,                 0,       57.03971779,     0.02823020763
          0,           0,         985,      -11.25889555,      -9.669681373,      -10.22690708,      -10.91613213,      -12.43804274,       -5.47590163,      -3.377962024,   9.949934251e-05,        6.46027627,                40,                40,                40,    0.001789260784,     0.01050212746,      0.5990387565,                 0,                 0,                 0,     0.07738766173,    -0.01041042126,      0.5990403572,                 0,       57.03975302,     0.02823020763
          0,           0,         986,      -11.25883692,      -9.669655738,       -10.2268497,      -10.91607404,      -12.43798815,      -5.475909142,       -3.37791413,   9.949934294e-05,       6.460276271,                40,                40,                40,    0.001789260784,     0.01050200126,      0.5990319112,                 0,                 0,                 0,     0.07738690592,    -0.01041030849,      0.5990335117,                 0,       57.03978667,     0.02823020763
          0,           0,         987,      -11.25877946,      -9.669630075,      -10.22679235,      -10.91601759,      -12.43793377,      -5.475916636,       -3.37786616,   9.949934337e-05,       6.460276273,                40,                40,                40,    0.001789260784,     0.01050187532,       0.599025065,                 0,                 0,                 0,     0.07738615019,    -0.01041019541,      0.5990266652,                 0,       57.03981874,     0.02823020763
          0,           0,         988,      -11.25874101,      -9.669604364,      -10.22673534,      -10.91598633,      -12.43787961,      -5.475924109,      -3.377818118,    9.94993438e-05,       6.460276274,                40,                40,                40,    0.001789260784,     0.01050174967,      0.5990182177,                 0,                 0,                 0,     0.07738539454,    -0.01041008203,      0.5990198178,                 0,       57.03984922,     0.02823020763
          0,           0,         989,      -11.25864352,      -9.669578595,      -10.22667842,      -10.91587843,      -12.43782568,      -5.475931563,      -3.377770005,   9.949934424e-05,       6.460276276,                40,                40,                40,    0.001789260784,     0.01050162429,      0.5990113695,                 0,                 0,                 0,     0.07738463898,    -0.01040996833,      0.5990129693,                 0,        57.0398781,     0.02823020763
          0,           0,         990,      -11.25858699,      -9.669552813,       -10.2266211,      -10.91582273,      -12.43777197,      -5.475938999,      -3.377721818,   9.949934467e-05,       6.460276277,                40,                40,                40,    0.001789260784,     0.01050149919,      0.5990045203,                 0,                 0,                 0,      0.0773838835,    -0.01040985431,      0.5990061199,                 0,       57.03990536,     0.02823020763
          0,           0,         991,      -11.25854326,      -9.669527003,      -10.22656369,      -10.91578381,       -12.4377185,      -5.475946415,      -3.377673563,    9.94993451e-05,       6.460276279,                40,                40,                40,    0.001789260784,     0.01050137438,      0.5989976701,                 0,                 0,                 0,     0.07738312812,    -0.01040973998,      0.5989992696,                 0,         57.039931,     0.02823020763
          0,           0,         992,      -11.25848931,      -9.669501159,      -10.22650643,      -10.91573226,      -12.43766526,      -5.475953811,      -3.377625243,   9.949934553e-05,        6.46027628,                40,                40,                40,    0.001789260784,     0.01050124985,      0.5989908189,                 0,                 0,                 0,     0.07738237284,    -0.01040962534,      0.5989924182,                 0,       57.03995499,     0.02823020763
          0,           0,         993,      -11.25843173,      -9.669475289,      -10.22644927,      -10.91567617,      -12.43761227,      -5.475961186,      -3.377576859,   9.949934597e-05,       6.460276282,                40,                40,                40,    0.001789260784,     0.01050112561,      0.5989839668,                 0,                 0,                 0,     0.07738161765,    -0.01040951037,       0.598985566,                 0,       57.03997735,     0.02823020763
          0,           0,         994,      -11.25837586,      -9.669449392,      -10.22639216,      -10.91562222,      -12.43755951,       -5.47596854,       -3.37752841,    9.94993464e-05,       6.460276283,                40,                40,                40,    0.001789260784,     0.01050100165,      0.5989771137,                 0,                 0,                 0,     0.07738086255,    -0.01040939508,      0.5989787127,                 0,       57.03999807,     0.02823020763
          0,           0,         995,      -11.25832117,       -9.66942347,       -10.2263351,      -10.91556991,      -12.43750701,      -5.475975872,        -3.3774799,   9.949934683e-05,       6.460276285,                40,                40,                40,    0.001789260784,     0.01050087797,      0.5989702597,                 0,                 0,                 0,     0.07738010755,    -0.01040927948,      0.5989718585,                 0,       57.04001716,     0.02823020763
          0,           0,         996,      -11.25826638,       -9.66939752,      -10.22627809,      -10.91551758,      -12.43745476,      -5.475983183,      -3.377431333,   9.949934726e-05,       6.460276286,                40,                40,                40,    0.001789260784,     0.01050075457,      0.5989634046,                 0,                 0,                 0,     0.07737935264,    -0.01040916357,      0.5989650034,                 0,       57.04003464,     0.02823020763
          0,           0,         997,      -11.25821136,      -9.669371542,      -10.22622113,      -10.91546503,      -12.43740276,      -5.475990471,      -3.377382716,   9.949934769e-05,       6.460276288,                40,                40,                40,    0.001789260784,     0.01050063145,      0.5989565486,                 0,                 0,                 0,     0.07737859783,    -0.01040904734,      0.5989581473,                 0,       57.04005052,     0.02823020763
          0,           0,         998,      -11.25815619,      -9.669345536,      -10.22616419,      -10.91541236,      -12.43735103,      -5.475997737,      -3.377334057,   9.949934813e-05,       6.460276289,                40,                40,                40,    0.001789260784,     0.01050050861,      0.5989496917,                 0,                 0,                 0,     0.07737784311,     -0.0104089308,      0.5989512902,                 0,       57.04006481,     0.02823020763
          0,           0,         999,      -11.25810071,      -9.669319502,      -10.22610728,      -10.91535944,      -12.43729956,       -5.47600498,      -3.377285334,   9.949934856e-05,       6.460276291,                40,                40,                40,    0.001789260784,     0.01050038604,      0.5989428337,                 0,                 0,                 0,     0.07737708848,    -0.01040881396,      0.5989444321,                 0,       57.04007751,     0.02823020763
          0,           0,        1000,      -11.25804516,       -9.66929344,       -10.2260504,      -10.91530645,      -12.43724797,      -5.476012199,      -3.377236493,   9.949934899e-05,       6.460276292,                40,                40,                40,    0.001789260784,     0.01050026375,      0.5989359748,                 0,                 0,                 0,     0.07737633396,    -0.01040869681,      0.5989375731,                 0,       57.04008863,     0.02823020763
          0,           0,        1001,      -11.25798985,      -9.669267349,      -10.22599355,      -10.91525373,      -12.43719512,      -5.476019394,      -3.377187618,   9.949934942e-05,       6.460276294,                40,                40,                40,    0.001789260784,     0.01050014173,      0.5989291149,                 0,                 0,                 0,     0.07737557953,    -0.01040857935,      0.5989307131,                 0,       57.04009816,     0.02823020763
          0,           0,        1002,      -11.25793456,      -9.669241228,      -10.22593673,      -10.91520104,      -12.43714251,      -5.476026564,      -3.377138707,   9.949934985e-05,       6.460276295,                40,                40,                40,    0.001789260784,     0.01050001998,      0.5989222541,                 0,                 0,                 0,     0.07737482521,    -0.01040846158,      0.5989238522,                 0,       57.04010611,     0.02823020763
          0,           0,        1003,      -11.25787917,      -9.669215077,      -10.22587994,      -10.91514824,      -12.43709015,      -5.476033711,      -3.377089757,   9.949935029e-05,       6.460276297,                40,                40,                40,    0.001789260784,     0.01049989852,      0.5989153923,                 0,                 0,                 0,     0.07737407098,     -0.0104083435,      0.5989169904,                 0,       57.04011247,     0.02823020763
          0,           0,        1004,        -11.257824,        -9.6691889,      -10.22582319,      -10.91509573,      -12.43703804,      -5.476040833,      -3.377040776,   9.949935072e-05,       6.460276298,                40,                40,                40,    0.001789260784,     0.01049977732,      0.5989085295,                 0,                 0,                 0,     0.07737331685,    -0.01040822511,      0.5989101275,                 0,       57.04011723,     0.02823020763
          0,           0,        1005,      -11.25776999,      -9.669162707,      -10.22576651,      -10.91504482,      -12.43698619,      -5.476047929,      -3.376991762,   9.949935115e-05,         6.4602763,                40,                40,                40,    0.001789260784,     0.01049965641,      0.5989016657,                 0,                 0,                 0,     0.07737256282,    -0.01040810641,      0.5989032637,                 0,        57.0401204,     0.02823020763
          0,           0,        1006,      -11.25771554,      -9.669136482,      -10.22570988,      -10.91499329,       -12.4369346,      -5.476054999,      -3.376942717,   9.949935158e-05,       6.460276301,                40,                40,                40,    0.001789260784,     0.01049953577,       0.598894801,                 0,                 0,                 0,     0.07737180889,     -0.0104079874,       0.598896399,                 0,       57.04012197,     0.02823020763
          0,           0,        1007,      -11.25766047,      -9.669110226,      -10.22565329,      -10.91494086,      -12.43688327,      -5.476062043,       -3.37689346,   9.949935201e-05,       6.460276303,                40,                40,                40,    0.001789260784,     0.01049941541,      0.5988879353,                 0,                 0,                 0,     0.07737105505,    -0.01040786807,      0.5988895333,                 0,       57.04012194,     0.02823020763
          0,           0,        1008,      -11.25760545,      -9.669083941,      -10.22559673,      -10.91488848,      -12.43683222,      -5.476069061,      -3.376844015,   9.949935244e-05,       6.460276304,                40,                40,                40,    0.001789260784,     0.01049929532,      0.5988810687,                 0,                 0,                 0,     0.07737030131,    -0.01040774844,      0.5988826666,                 0,       57.04012033,     0.02823020763
          0,           0,        1009,      -11.25755057,      -9.669057626,      -10.22554019,      -10.91483626,      -12.43678143,       -5.47607605,       -3.37679445,   9.949935288e-05,       6.460276306,                40,                40,                40,    0.001789260784,     0.01049917552,      0.5988742011,                 0,                 0,                 0,     0.07736954766,     -0.0104076285,       0.598875799,                 0,       57.04011712,     0.02823020763
          0,           0,        1010,      -11.25749572,      -9.669031281,      -10.22548369,      -10.91478409,      -12.43673093,      -5.476083013,      -3.376744896,   9.949935331e-05,       6.460276307,                40,                40,                40,    0.001789260784,     0.01049905598,      0.5988673325,                 0,                 0,                 0,      0.0773687941,    -0.01040750825,      0.5988689304,                 0,       57.04011231,     0.02823020763
          0,           0,        1011,      -11.25744088,      -9.669004907,      -10.22542722,      -10.91473187,       -12.4366807,      -5.476089947,      -3.376695354,   9.949935374e-05,       6.460276309,                40,                40,                40,    0.001789260784,     0.01049893673,      0.5988604629,                 0,                 0,                 0,     0.07736804063,    -0.01040738769,      0.5988620609,                 0,        57.0401059,     0.02823020763
          0,           0,        1012,       -11.2573861,      -9.668978503,      -10.22537077,      -10.91467968,      -12.43663076,      -5.476096853,      -3.376645842,   9.949935417e-05,        6.46027631,                40,                40,                40,    0.001789260784,     0.01049881775,      0.5988535924,                 0,                 0,                 0,     0.07736728726,    -0.01040726681,      0.5988551904,                 0,       57.04009788,     0.02823020763
          0,           0,        1013,      -11.25733141,      -9.668952071,      -10.22531435,      -10.91462761,      -12.43658111,       -5.47610373,      -3.376596338,    9.94993546e-05,       6.460276312,                40,                40,                40,    0.001789260784,     0.01049869906,      0.5988467209,                 0,                 0,                 0,     0.07736653399,    -0.01040714563,       0.598848319,                 0,       57.04008826,     0.02823020763
          0,           0,        1014,      -11.25727671,       -9.66892561,      -10.22525796,      -10.91457544,       -12.4365317,      -5.476110578,      -3.376546866,   9.949935503e-05,       6.460276314,                40,                40,                40,    0.001789260784,     0.01049858064,      0.5988398484,                 0,                 0,                 0,     0.07736578081,    -0.01040702412,      0.5988414466,                 0,       57.04007702,     0.02823020763
          0,           0,        1015,      -11.25722211,       -9.66889912,      -10.22520159,      -10.91452333,      -12.43648255,      -5.476117397,      -3.376497429,   9.949935546e-05,       6.460276315,                40,                40,                40,    0.001789260784,     0.01049846251,       0.598832975,                 0,                 0,                 0,     0.07736502772,    -0.01040690231,      0.5988345732,                 0,       57.04006416,     0.02823020763
          0,           0,        1016,      -11.25716745,      -9.668872602,      -10.22514524,      -10.91447111,      -12.43643368,      -5.476124187,      -3.376447796,    9.94993559e-05,       6.460276317,                40,                40,                40,    0.001789260784,     0.01049834465,      0.5988261006,                 0,                 0,                 0,     0.07736427474,    -0.01040678018,      0.5988276989,                 0,       57.04004969,     0.02823020763
          0,           0,        1017,      -11.25711293,      -9.668846054,      -10.22508892,        -10.914419,      -12.43638511,      -5.476130947,      -3.376398219,   9.949935633e-05,       6.460276318,                40,                40,                40,    0.001789260784,     0.01049822708,      0.5988192253,                 0,                 0,                 0,     0.07736352185,    -0.01040665773,      0.5988208237,                 0,       57.04003359,     0.02823020763
          0,           0,        1018,      -11.25705843,      -9.668819476,      -10.22503264,      -10.91436678,      -12.43633682,      -5.476137677,      -3.376348709,   9.949935676e-05,        6.46027632,                40,                40,                40,    0.001789260784,     0.01049810979,       0.598812349,                 0,                 0,                 0,     0.07736276906,    -0.01040653498,      0.5988139475,                 0,       57.04001587,     0.02823020763
          0,           0,        1019,      -11.25700754,      -9.668792858,      -10.22497653,      -10.91431852,      -12.43628884,      -5.476144385,      -3.376299138,   9.949935719e-05,       6.460276321,                40,                40,                40,    0.001789260784,     0.01049799278,      0.5988054718,                 0,                 0,                 0,     0.07736201636,     -0.0104064119,      0.5988070703,                 0,       57.03999654,     0.02823020763
          0,           0,        1020,      -11.25695443,      -9.668766205,      -10.22492031,       -10.9142674,      -12.43624115,      -5.476151071,      -3.376249539,   9.949935762e-05,       6.460276323,                40,                40,                40,    0.001789260784,     0.01049787605,      0.5987985936,                 0,                 0,                 0,     0.07736126376,    -0.01040628852,      0.5988001922,                 0,       57.03997559,     0.02823020763
          0,           0,        1021,      -11.25690034,      -9.668739526,      -10.22486407,      -10.91421563,      -12.43619375,      -5.476157727,      -3.376200015,   9.949935805e-05,       6.460276324,                40,                40,                40,    0.001789260784,      0.0104977596,      0.5987917144,                 0,                 0,                 0,     0.07736051126,    -0.01040616481,      0.5987933132,                 0,         57.039953,     0.02823020763
          0,           0,        1022,      -11.25687152,      -9.668712812,      -10.22480785,      -10.91419396,      -12.43614666,      -5.476164351,      -3.376150561,   9.949935848e-05,       6.460276326,                40,                40,                40,    0.001789260784,     0.01049764344,      0.5987848343,                 0,                 0,                 0,     0.07735975886,    -0.01040604079,      0.5987864332,                 0,       57.03992877,     0.02823020763
          0,           0,        1023,      -11.25677488,      -9.668686056,      -10.22475163,      -10.91408574,      -12.43609986,      -5.476170944,      -3.376101177,   9.949935891e-05,       6.460276327,                40,                40,                40,    0.001789260784,     0.01049752757,      0.5987779532,                 0,                 0,                 0,     0.07735900657,    -0.01040591645,      0.5987795523,                 0,        57.0399029,     0.02823020763
          0,           0,        1024,      -11.25671942,      -9.668659286,      -10.22469537,      -10.91403267,      -12.43605337,      -5.476177505,      -3.376051863,   9.949935934e-05,       6.460276329,                40,                40,                40,    0.001789260784,     0.01049741198,      0.5987710712,                 0,                 0,                 0,     0.07735825438,    -0.01040579179,      0.5987726705,                 0,       57.03987541,     0.02823020763
          0,           0,        1025,      -11.25667568,      -9.668632489,      -10.22463913,      -10.91399424,      -12.43600717,      -5.476184035,      -3.376002615,   9.949935977e-05,        6.46027633,                40,                40,                40,    0.001789260784,     0.01049729666,      0.5987641883,                 0,                 0,                 0,      0.0773575023,    -0.01040566682,      0.5987657877,                 0,       57.03984632,     0.02823020763
          0,           0,        1026,      -11.25662398,      -9.668605664,      -10.22458294,      -10.91394494,      -12.43596127,      -5.476190533,      -3.375953301,   9.949936021e-05,       6.460276332,                40,                40,                40,    0.001789260784,     0.01049718162,      0.5987573044,                 0,                 0,                 0,     0.07735675031,    -0.01040554155,       0.598758904,                 0,       57.03981565,     0.02823020763
          0,           0,        1027,      -11.25656897,      -9.668578811,      -10.22452679,       -10.9138914,      -12.43591567,      -5.476196999,       -3.37590404,   9.949936064e-05,       6.460276333,                40,                40,                40,    0.001789260784,     0.01049706685,      0.5987504195,                 0,                 0,                 0,     0.07735599841,    -0.01040541597,      0.5987520193,                 0,        57.0397834,     0.02823020763
          0,           0,        1028,      -11.25651471,       -9.66855193,      -10.22447068,      -10.91383897,      -12.43587037,      -5.476203433,      -3.375854852,   9.949936107e-05,       6.460276335,                40,                40,                40,    0.001789260784,     0.01049695236,      0.5987435337,                 0,                 0,                 0,     0.07735524661,    -0.01040529008,      0.5987451337,                 0,       57.03974957,     0.02823020763
          0,           0,        1029,      -11.25646082,       -9.66852502,      -10.22441459,      -10.91378668,      -12.43582537,      -5.476209835,      -3.375805728,    9.94993615e-05,       6.460276336,                40,                40,                40,    0.001789260784,     0.01049683814,       0.598736647,                 0,                 0,                 0,     0.07735449491,    -0.01040516389,      0.5987382471,                 0,       57.03971415,     0.02823020763
          0,           0,        1030,      -11.25640697,      -9.668498082,      -10.22435855,       -10.9137342,      -12.43578067,      -5.476216205,      -3.375756684,   9.949936193e-05,       6.460276338,                40,                40,                40,    0.001789260784,      0.0104967242,      0.5987297593,                 0,                 0,                 0,     0.07735374331,    -0.01040503738,      0.5987313597,                 0,       57.03967712,     0.02823020763
          0,           0,        1031,      -11.25635286,       -9.66847111,      -10.22430256,      -10.91368137,      -12.43573627,      -5.476222547,      -3.375707641,   9.949936236e-05,        6.46027634,                40,                40,                40,    0.001789260784,     0.01049661054,      0.5987228706,                 0,                 0,                 0,     0.07735299182,    -0.01040491056,      0.5987244712,                 0,       57.03963847,     0.02823020763
          0,           0,        1032,       -11.2562977,      -9.668444107,      -10.22424659,      -10.91362738,      -12.43569216,      -5.476228858,       -3.37565858,   9.949936279e-05,       6.460276341,                40,                40,                40,    0.001789260784,     0.01049649717,       0.598715981,                 0,                 0,                 0,     0.07735224044,    -0.01040478342,      0.5987175819,                 0,       57.03959819,     0.02823020763
          0,           0,        1033,       -11.2562433,      -9.668417074,      -10.22419069,      -10.91357405,      -12.43564835,      -5.476235136,      -3.375609592,   9.949936322e-05,       6.460276343,                40,                40,                40,    0.001789260784,     0.01049638408,      0.5987090905,                 0,                 0,                 0,     0.07735148917,    -0.01040465597,      0.5987106916,                 0,       57.03955629,     0.03062894417
          0,           0,        1034,      -11.25618964,      -9.668390012,      -10.22413482,      -10.91352132,      -12.43560483,       -5.47624138,      -3.375560692,   9.949936365e-05,       6.460276344,                40,                40,                40,    0.001789260784,     0.01049627127,       0.598702199,                 0,                 0,                 0,     0.07735073802,     -0.0104045282,      0.5987038004,                 0,       57.03951278,     0.03062894417
          0,           0,        1035,      -11.25613579,       -9.66836292,      -10.22407899,       -10.9134683,       -12.4355616,      -5.476247592,      -3.375511862,   9.949936408e-05,       6.460276346,                40,                40,                40,    0.001789260784,     0.01049615874,      0.5986953066,                 0,                 0,                 0,     0.07734998697,    -0.01040440012,      0.5986969083,                 0,       57.03946764,     0.03062894417
          0,           0,        1036,      -11.25608179,      -9.668335799,      -10.22402319,      -10.91341502,      -12.43551867,      -5.476253773,      -3.375463075,   9.949936451e-05,       6.460276347,                40,                40,                40,    0.001789260784,     0.01049604649,      0.5986884133,                 0,                 0,                 0,     0.07734923604,    -0.01040427173,      0.5986900152,                 0,        57.0394209,     0.03062894417
          0,           0,        1037,      -11.25602785,      -9.668308648,      -10.22396741,      -10.91336176,      -12.43547602,      -5.476259921,      -3.375414355,   9.949936494e-05,       6.460276349,                40,                40,                40,    0.001789260784,     0.01049593451,       0.598681519,                 0,                 0,                 0,     0.07734848522,    -0.01040414302,      0.5986831213,                 0,       57.03937255,     0.03062894417
          0,           0,        1038,       -11.2559738,      -9.668281468,      -10.22391167,      -10.91330826,      -12.43543366,      -5.476266039,      -3.375365669,   9.949936537e-05,        6.46027635,                40,                40,                40,    0.001789260784,     0.01049582282,      0.5986746238,                 0,                 0,                 0,      0.0773477345,    -0.01040401401,      0.5986762264,                 0,        57.0393226,     0.03062894417
          0,           0,        1039,      -11.25591983,      -9.668254258,      -10.22385594,      -10.91325478,      -12.43539159,      -5.476272124,      -3.375316916,    9.94993658e-05,       6.460276352,                40,                40,                40,    0.001789260784,     0.01049571141,      0.5986677277,                 0,                 0,                 0,      0.0773469839,    -0.01040388469,      0.5986693305,                 0,       57.03927104,     0.03062894417
          0,           0,        1040,       -11.2558657,       -9.66822702,      -10.22380024,      -10.91320106,       -12.4353498,      -5.476278178,      -3.375268257,   9.949936623e-05,       6.460276353,                40,                40,                40,    0.001789260784,     0.01049560027,      0.5986608306,                 0,                 0,                 0,     0.07734623341,    -0.01040375505,      0.5986624338,                 0,       57.03921789,     0.03062894417
          0,           0,        1041,      -11.25581158,      -9.668199752,      -10.22374455,      -10.91314731,      -12.43530829,      -5.476284199,      -3.375219606,   9.949936666e-05,       6.460276355,                40,                40,                40,    0.001789260784,     0.01049548941,      0.5986539326,                 0,                 0,                 0,     0.07734548303,    -0.01040362511,      0.5986555361,                 0,       57.03916314,     0.03062894417
          0,           0,        1042,      -11.25575741,      -9.668172455,      -10.22368889,       -10.9130934,      -12.43526706,      -5.476290192,      -3.375170927,   9.949936709e-05,       6.460276356,                40,                40,                40,    0.001789260784,     0.01049537883,      0.5986470337,                 0,                 0,                 0,     0.07734473276,    -0.01040349485,      0.5986486375,                 0,       57.03910678,     0.03062894417
